OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"2017-042AL","FLOCK 2K 23","42859","US","93.40","96.89","446","436","SMALL","0","2017-07-14",""
"2017-042AK","FLOCK 2K 46","42858","US","93.30","96.89","441","432","SMALL","0","2017-07-14",""
"2017-042AJ","FLOCK 2K 24","42857","US","93.28","96.89","440","431","SMALL","0","2017-07-14",""
"2017-042AH","FLOCK 2K 45","42856","US","93.42","96.89","447","437","SMALL","0","2017-07-14",""
"2017-042AG","FLOCK 2K 48","42855","US","93.34","96.89","442","433","SMALL","0","2017-07-14",""
"2017-042AF","FLOCK 2K 47","42854","US","93.42","96.89","447","437","SMALL","0","2017-07-14",""
"2017-042AE","FLOCK 2K 02","42853","US","93.49","96.89","451","440","SMALL","0","2017-07-14",""
"2017-042AD","FLOCK 2K 01","42852","US","93.42","96.89","447","437","SMALL","0","2017-07-14",""
"2017-042AC","FLOCK 2K 04","42851","US","93.40","96.89","446","436","SMALL","0","2017-07-14",""
"2017-042AB","FLOCK 2K 03","42850","US","93.42","96.89","447","437","SMALL","0","2017-07-14",""
"2017-042AA","OBJECT AA","42849","TBD","96.48","97.52","595","585","MEDIUM","0","2017-07-14",""
"2017-042Z","OBJECT Z","42848","TBD","96.48","97.52","595","585","MEDIUM","0","2017-07-14",""
"2017-042Y","CORVUS BC1","42847","US","96.50","97.52","597","586","SMALL","0","2017-07-14",""
"2017-042X","CORVUS BC2","42846","US","96.51","97.52","597","586","SMALL","0","2017-07-14",""
"2017-042W","LEMUR 2 ZACHARY","42845","US","96.47","97.52","598","582","SMALL","0","2017-07-14",""
"2017-042V","NANOACE","42844","US","96.49","97.52","598","583","SMALL","0","2017-07-14",""
"2017-042U","OBJECT U","42843","TBD","96.53","97.52","601","585","MEDIUM","0","2017-07-14",""
"2017-042T","LEMUR 2 DEMBITZ","42842","US","96.49","97.53","598","583","SMALL","0","2017-07-14",""
"2017-042S","LEMUR 2 PETERG","42841","US","96.49","97.53","598","583","SMALL","0","2017-07-14",""
"2017-042R","LEMUR 2 FURIAUS","42840","US","96.51","97.52","599","583","SMALL","0","2017-07-14",""
"2017-042Q","LEMUR 2 MONSON","42839","US","96.52","97.52","600","584","SMALL","0","2017-07-14",""
"2017-042P","LEMUR 2 ANDIS","42838","US","96.51","97.52","599","583","SMALL","0","2017-07-14",""
"2017-042N","LEMUR 2 GREENBERG","42837","US","96.50","97.52","599","583","SMALL","0","2017-07-14",""
"2017-042M","OBJECT M","42836","TBD","96.56","97.52","602","586","MEDIUM","0","2017-07-14",""
"2017-042L","WNISAT 1R","42835","JPN","96.56","97.52","602","586","MEDIUM","0","2017-07-14",""
"2017-042K","OBJECT K","42834","TBD","96.56","97.52","602","585","MEDIUM","0","2017-07-14",""
"2017-042J","OBJECT J","42833","TBD","96.56","97.52","602","585","SMALL","0","2017-07-14",""
"2017-042H","OBJECT H","42832","TBD","96.56","97.52","603","585","SMALL","0","2017-07-14",""
"2017-042G","FLYING LAPTOP","42831","GER","96.57","97.52","603","586","MEDIUM","0","2017-07-14",""
"2017-042F","OBJECT F","42830","TBD","96.50","97.53","600","582","SMALL","0","2017-07-14",""
"2017-042E","TECHNOSAT","42829","GER","96.57","97.52","603","586","MEDIUM","0","2017-07-14",""
"2017-042D","NORSAT 2","42828","NOR","96.55","97.53","602","584","MEDIUM","0","2017-07-14",""
"2017-042C","OBJECT C","42827","TBD","96.56","97.52","603","584","SMALL","0","2017-07-14",""
"2017-042B","NORSAT 1","42826","NOR","96.57","97.52","604","585","MEDIUM","0","2017-07-14",""
"2017-042A","KANOPUS-V-IK","42825","CIS","94.79","97.44","509","507","LARGE","0","2017-07-14",""
"2017-041B","FALCON 9 R/B","42819","US","756.94","25.58","41922","347","LARGE","0","2017-07-05",""
"2017-041A","INTELSAT 35E","42818","ITSO","1436.09","0.05","35794","35779","LARGE","0","2017-07-05",""
"2017-041A","INTELSAT 35E","42818","ITSO","1436.08","0.04","35794","35779","LARGE","0","2017-07-05",""
"2017-040D","ARIANE 5 DEB (SYLDA)","42817","FR","500.48","2.79","28748","257","LARGE","0","2017-06-28",""
"2017-040D","ARIANE 5 DEB (SYLDA)","42817","FR","500.50","2.79","28750","258","LARGE","0","2017-06-28",""
"2017-040C","ARIANE 5 R/B","42816","FR","623.39","3.02","35322","268","LARGE","0","2017-06-28",""
"2017-040B","GSAT 17","42815","IND","1436.09","0.05","35792","35781","LARGE","0","2017-06-28",""
"2017-040B","GSAT 17","42815","IND","1436.10","0.05","35792","35782","LARGE","0","2017-06-28",""
"2017-040A","HELLAS-SAT 3","42814","ESA","1436.08","0.08","35804","35769","LARGE","0","2017-06-28",""
"2017-039K","IRIDIUM 121","42812","US","100.40","86.40","779","776","LARGE","0","2017-06-25",""
"2017-039J","IRIDIUM 128","42811","US","100.40","86.40","779","776","LARGE","0","2017-06-25",""
